date,pm25_mean,at_c_mean,rh_percent_mean,ws_m_s_mean,wind_east_west_mean,wind_north_south_mean,rainfall_rate_mm_mean,sr_w_mt2_mean,surface_pressure_hpa_mean,boundary_layer_height_m_mean
01/04/2025,50.95833333,25.20291686,34.96195833,3.425264472,2.621375014,-2.125000015,0,301.7993327,983.8433736,629.3106219
02/04/2025,113.2083333,25.20733333,42.043375,2.817734993,1.669208338,-2.171833329,0,301.5407524,984.6934204,431.8849629
03/04/2025,98.08333333,27.37491671,38.23120833,1.785141025,-0.171125003,-1.045500018,0,294.1104154,985.3727544,591.3995772
04/04/2025,89.16666667,28.1064167,37.37195833,2.539625411,1.198124984,-1.921458334,0,296.8096641,984.926206,758.494913
05/04/2025,54.70833333,27.74829173,37.85066667,3.254914494,2.554541672,-1.898833327,0,300.5829581,982.9212519,618.68242
06/04/2025,101.5416667,28.91625031,39.90395833,2.179177409,1.408124997,-1.068375016,0,299.0392103,981.3027013,535.346498
07/04/2025,NA,30.32295847,43.22020833,2.111084647,-1.634208325,0.02916667,0,294.7919185,982.4833374,535.3889536
08/04/2025,138.875,31.01808333,43.677,3.080800987,-2.885666683,0.742958328,0,294.1696274,984.5046616,647.6201677
09/04/2025,123.2916667,32.25616662,48.22929167,2.50673499,-1.730708312,1.015833331,0.0306,279.3481689,982.1300812,641.0362143
10/04/2025,79.91304348,30.51824991,53.28504167,2.520180342,-1.219166671,0.464791657,0.099125,256.5985809,977.9602483,602.2408392
11/04/2025,41.14285714,27.4179167,60.56316667,4.4682124,-3.397583311,1.873249993,0.011504167,268.2867092,977.9392929,755.7236684
12/04/2025,39.65,26.96149985,57.75625,2.238561773,-1.249041668,-0.144666677,0.065345833,277.6459146,980.8803329,611.7544972
13/04/2025,59.29166667,28.55362495,52.40841667,1.489569839,-0.901708326,-0.31716666,0,266.408833,982.5160853,775.2423197
14/04/2025,95.58333333,29.82329154,47.65425,2.767204134,-2.262458339,1.382833341,0,296.1911689,982.7469966,865.7920476
15/04/2025,91.79166667,30.89362494,44.737625,2.412936909,-2.18675001,0.728249991,0,271.9414627,982.9150442,796.5829636
16/04/2025,114.1666667,31.77775002,44.518375,2.44751832,-1.851249961,1.335333326,3.58E-04,272.3058344,981.4080785,878.3455789
17/04/2025,81.33333333,32.20112499,44.0075,2.491145325,-1.570458336,0.180999999,0,287.1162922,979.0239995,730.4300798
18/04/2025,81.5,31.98429163,50.24716667,3.085871869,-2.733125001,0.86325001,0.039674999,297.9859111,977.3601583,669.0271256
19/04/2025,51.04166667,31.92104165,52.71858333,4.897603729,-3.922291676,2.658625026,0,285.4910393,977.7885818,1003.619885
20/04/2025,60.75,32.55316631,51.52925,3.630546664,-2.943833331,1.626833305,0.009854167,267.4806648,978.1131236,871.8224627
21/04/2025,86.66666667,32.99987499,42.97858333,2.492632747,0.764291676,0.834666657,0,304.4459574,980.695666,967.6072874
22/04/2025,118.6666667,31.26549999,24.927,3.207389807,2.973875001,-1.051041662,0,326.1392503,982.0942942,858.6576087
23/04/2025,113.9583333,31.49037504,23.93441667,3.515923393,2.85437499,-1.72983334,0,326.6289167,979.8777949,843.3743658
24/04/2025,144.5217391,31.59599972,27.87633333,2.60176108,1.170416681,-0.723249998,0,322.9785847,977.68529,1052.184482
25/04/2025,136.3043478,32.08991695,30.371625,2.254120201,0.18179167,-1.327291683,0,323.337753,978.4899546,998.9079407
26/04/2025,151.875,32.75866644,26.44879167,2.134931686,1.311708321,-0.35075001,0,291.2452067,978.3453293,1372.013419
27/04/2025,109.0833333,33.73899976,24.62091667,2.173172879,0.234041661,-0.053416671,5.00E-04,305.1073778,979.4512456,1152.967078
28/04/2025,124.875,32.57137489,32.687375,3.641823153,-2.651166673,0.99316668,4.17E-05,306.6947504,978.5125046,929.3807495
29/04/2025,68.08333333,31.06024996,43.831125,3.947074343,-3.711083333,1.129541657,0,310.7904143,979.6451289,770.047294
30/04/2025,88.45833333,31.91900007,46.19604167,3.925799243,-3.653875003,1.229583323,0,302.2554604,981.0304158,982.1276957
01/05/2025,80.91666667,32.46670834,46.88508333,4.502340915,-4.120499998,1.383583346,1.00E-04,287.6889189,981.9365006,1025.870472
02/05/2025,NA,27.62412508,59.50558333,3.342118403,-2.970416687,-0.026833326,0.016258334,273.2622057,983.5953318,614.6669119
03/05/2025,95.25,28.99533359,61.47604167,1.843213935,-1.044750002,0.500750006,0.136258333,292.7474193,980.2183355,682.407789
04/05/2025,99.45833333,29.18520824,60.271125,2.374652442,-1.632,0.663791664,0.081833333,276.5185023,978.5845896,670.8652053
05/05/2025,41,26.6720833,67.036,3.278536743,-2.72133335,0.443333337,0.229937493,257.4895803,980.4690781,640.314076
06/05/2025,71.58333333,28.42495863,62.82020833,2.668763856,-2.262208338,1.193625011,0.179429171,279.0444563,980.0118764,643.465997
07/05/2025,73,28.8557086,63.87533333,3.355304011,-3.077000002,0.766250013,0.063183334,262.3688358,979.4969559,734.3861243
08/05/2025,80.20833333,29.49324997,64.33833333,2.760611257,-2.433916646,-0.020875,0.101912503,262.3222099,979.4856186,726.5141649
09/05/2025,68.70833333,30.40079157,60.73820833,2.315493895,-1.793458328,0.889833328,0.109866668,274.3963315,980.6917903,619.4331345
10/05/2025,103.2083333,30.01229191,66.20866667,1.316821314,-0.830833329,-0.006708334,0.135204165,263.8785407,980.3259176,653.0657064
11/05/2025,58.70833333,31.38195841,58.505875,2.045859935,0.964958331,-1.644458324,8.33E-04,310.3918361,978.8140869,733.6769598
12/05/2025,62.375,32.30483357,46.16479167,2.841523024,2.230708352,-1.235708341,0.003041667,305.5148349,977.9098765,845.8993344
13/05/2025,46.54166667,32.45299983,44.387,3.139571512,2.585708335,-0.88233332,0.010375,310.3251664,977.8635432,876.5883267
14/05/2025,87.54166667,33.20016678,43.52220833,2.406488949,1.858291661,-1.019916663,0,317.8237509,977.8765005,878.6096624
15/05/2025,334.875,34.12583327,38.06591667,2.479752331,2.123541653,-0.878958327,0,326.3517481,977.5269979,804.3869704
16/05/2025,105.875,33.75720835,41.46429167,2.619699142,0.904000002,-0.687124977,0,311.2466235,976.6752879,796.7255094
17/05/2025,72.08333333,34.28750006,41.78758333,2.588557277,0.735458336,0.468999996,3.17E-04,290.9281276,976.0877507,790.1815821
18/05/2025,72.08333333,34.25520841,46.52695833,2.569804279,-0.998583322,-0.319916663,0,311.5058772,976.1550496,668.6571693
19/05/2025,80.41666667,34.77741655,53.58208333,3.147563593,-2.129124989,-0.285999997,2.08E-05,305.815586,976.4552917,776.5555881
20/05/2025,79.66666667,35.06179142,54.01191667,2.767281421,-1.704458327,0.396666668,0,314.22517,974.6402562,800.829251
21/05/2025,76.04166667,33.84100008,60.50791667,3.850725209,-2.913416639,0.588958325,0.071166668,302.0474984,975.085083,723.1757591
22/05/2025,NA,29.87850006,61.61695833,4.341377467,-3.644333382,2.156958344,0.008979167,282.1022025,976.6248728,764.3973808
23/05/2025,NA,32.25174991,58.59325,4.174619916,-3.834291687,1.543833333,0,304.5799564,974.8071213,826.2064635
24/05/2025,65.25,33.32079188,57.42670833,5.156816022,-4.834833354,1.626250006,0.039525,285.9111231,974.7345403,952.4430872
25/05/2025,NA,28.09116674,75.60195833,3.979703506,-3.706958334,0.687541664,0.217679172,246.1866209,978.1168772,772.4157111
26/05/2025,53.58333333,29.7706248,74.29891667,2.797804659,-2.596708343,0.405708341,0.093449999,261.7933733,976.895251,602.2889236
27/05/2025,65.79166667,31.88545815,66.961625,2.216496904,-2.103416686,0.331083338,0.005483333,264.7510878,974.2971293,616.1089967
28/05/2025,71.125,33.48362494,63.0975,1.69726176,-0.987791657,0.041958319,5.63E-04,288.2836682,972.6847585,726.9439084
29/05/2025,71.54166667,33.50912515,61.75491667,1.532045884,-0.434499997,1.136583343,0.018933334,259.5229594,970.7244542,674.5847893
30/05/2025,63.5,30.64375019,60.795625,2.278631096,0.180083334,-1.210875005,0.046512501,259.5459116,970.5153707,631.464421
31/05/2025,98.75,31.73474987,54.61295833,1.463361352,0.206291661,0.086208328,0.023404167,294.668126,972.3834941,643.2474463
01/06/2025,58.20833333,30.83458328,56.98633333,3.492131849,2.783125006,0.908125001,0.044679166,254.3339989,973.3503367,739.5771655
02/06/2025,45.08333333,30.20499976,57.23270833,1.836228021,0.824916676,-4.58E-04,0.045641667,281.0696239,973.5058263,673.573209
03/06/2025,52.20833333,28.94966658,60.89370833,2.02674023,0.522041666,0.094041672,0.021041667,273.3377905,975.8824056,617.9686658
04/06/2025,56.95833333,27.86658319,65.177375,2.283959029,0.508041659,-0.265874991,0.172458332,248.0755395,978.5530853,663.2570892
05/06/2025,65.54166667,29.48808336,61.43104167,1.296008823,0.462708335,-0.350208336,0.031729166,278.9177503,981.2704188,751.1069959
06/06/2025,61.29166667,31.70204147,57.152625,1.164405138,-0.155291679,-0.321541671,0,281.7829603,980.3067881,755.9776724
07/06/2025,83.79166667,33.81308333,52.377625,1.76798942,-0.574958336,0.745041667,0,301.7126257,978.488416,892.2727631
08/06/2025,84.41666667,35.72312506,48.91754167,2.299837936,0.670083325,0.070541672,0,300.2399591,976.5088704,831.2150496
09/06/2025,102.6666667,36.29587499,45.106625,2.246135703,1.844208344,-0.966833341,0,314.8370793,974.73025,687.2152545
10/06/2025,75.45833333,36.24533312,38.33795833,3.062393033,2.231291657,-1.409583323,0,319.9051238,973.9306997,726.8971698
11/06/2025,88.82608696,36.19249996,45.42495833,2.277142606,-0.327750005,-0.640458334,0,312.8688752,974.5381724,677.2724129
12/06/2025,75.66666667,37.0186251,52.331375,2.680326866,-2.38804168,0.702499998,9.92E-04,295.3829163,974.4435857,948.3735072
13/06/2025,57.875,35.08929173,57.7255,4.075400499,-3.946041663,0.737125005,7.54E-04,276.5288323,975.3294144,782.4614665
14/06/2025,59.75,35.48716664,57.253,2.295415988,-2.051041663,0.351124994,4.38E-04,290.9155838,973.570666,893.5424983
15/06/2025,38.15789474,32.46354183,65.15733333,3.147195219,-2.532250029,-0.248875003,0.189283331,251.9636259,972.6898727,516.7784132
16/06/2025,46.33333333,31.12033335,72.12554167,3.037688426,-2.710624978,0.931124989,0.234520833,163.8843743,973.3632456,562.2709637
17/06/2025,42.58333333,29.57212496,82.55320833,1.967621794,-1.452166675,0.380916666,0.864704157,153.6429597,973.7705434,504.5427036
18/06/2025,45.83333333,29.56666668,83.55079167,1.932775258,-1.531749997,0.941083337,1.235529175,167.5229557,972.5906703,398.0981642
19/06/2025,36.54166667,30.56470823,78.58270833,2.571127728,-2.024375004,1.412958317,0.360087498,187.3540019,971.1999207,445.0178305
20/06/2025,29,30.04274988,81.62770833,3.146400142,-2.784666712,1.336000003,0.038783333,157.9644567,973.5697886,480.1724637
21/06/2025,41.9,31.44766672,77.42354167,1.824038551,-1.306666682,1.053541658,0.026508333,220.0658762,974.3773321,485.1587953
22/06/2025,34.58333333,31.64408342,77.76933333,1.660946068,-1.001541669,0.705875004,0.047066666,232.3815016,973.500412,427.0293763
23/06/2025,53.29166667,31.16233325,80.335625,1.46190837,-1.24833333,0.516500005,0.153508331,199.5666679,971.4770889,417.6040401
24/06/2025,51.45833333,31.27720865,79.963,2.163698638,-1.51279167,1.226416665,0.055812499,231.8534168,970.9762828,516.5132904
25/06/2025,64,30.75304159,83.773875,3.111631714,-2.79520837,0.949416659,0.204833334,137.2933758,973.7463353,490.0902952
26/06/2025,30.625,31.99175008,75.607875,3.568074952,-3.326374998,0.805291673,0.0195,225.8399595,975.402921,605.7018334
27/06/2025,26.41666667,32.85266638,70.981625,3.250297918,-2.818375004,1.326000005,0.014366667,224.0296264,974.5340398,629.8716215
28/06/2025,32.29166667,31.1169165,80.21575,1.844575633,-1.261541676,0.924166674,0.174495833,212.4777095,973.2232564,445.3782854
29/06/2025,31.70833333,28.55266674,89.19575,2.39488278,-1.160416663,1.705874992,0.681558337,119.9533736,971.1524556,383.8662917
30/06/2025,34.60869565,28.13491678,90.96633333,1.705049169,-0.16783333,0.551624999,0.219004167,120.2703744,972.2343419,313.6707926
01/07/2025,29.25,29.29825012,85.24375,1.831950559,-1.563916672,0.289375003,0.053666666,165.6852504,973.4364522,408.6923775
02/07/2025,27.5,30.90029184,80.791875,2.537872604,-2.370708327,0.793875001,0.236570833,224.6170417,973.2622503,533.9807884
03/07/2025,25.45454545,31.39691655,77.94116667,2.69868778,-2.504041662,0.740500004,0.054783333,194.6880836,973.8449148,573.6568705
04/07/2025,26.08333333,31.15204159,80.680125,1.896292616,-1.720708343,0.584458328,0.125658334,203.7755389,973.805748,498.4330381
05/07/2025,33.5,31.24249991,80.30666667,1.467473743,-0.96179167,0.586583337,0.579141672,207.7703743,972.8943736,441.8877056
06/07/2025,25.41666667,30.59633319,83.87216667,1.328702102,-0.465875002,0.089458337,0.438937509,180.682208,972.4095841,316.3539553
07/07/2025,14.45833333,29.2247498,84.97283333,1.51984912,-0.342958339,0.650458334,0.183008338,150.6778327,973.4397456,323.423416
08/07/2025,33.75,31.12899995,79.25145833,1.537206551,0.848124991,-0.222083333,0.450833329,213.7037099,973.4816691,417.2388693
09/07/2025,12.91666667,29.91537483,83.72833333,1.34574491,0.700458327,0.333916669,0.765541654,181.8415022,974.5978368,348.1911259
10/07/2025,18.30434783,27.06420835,91.96025,1.996149191,-1.152041666,1.408041652,1.405437485,92.07333223,976.8837916,259.6183339
11/07/2025,29.56521739,29.28054182,85.0375,0.906745273,-0.24670834,0.594500004,0.458154171,191.7243733,976.1627909,328.4818743
12/07/2025,26.39130435,29.85529177,83.50316667,1.138104645,-0.020583338,0.35033333,0.156462498,240.0858757,975.9774628,391.1081233
13/07/2025,16.08333333,29.68733335,83.97395833,2.220953515,-1.711166666,-0.403916675,0.509095842,181.9539996,975.6471659,418.5572488
14/07/2025,NA,28.50191665,86.14120833,5.108012548,-4.873958349,0.894791643,0.890962498,167.2502931,974.0134125,739.6425476
15/07/2025,18.25,29.28670835,81.6205,5.211464545,-4.007916644,3.05475,0.120408333,189.6237079,973.4958725,668.2666232
16/07/2025,26.54166667,29.31599991,85.33316667,2.919068463,-2.252916664,1.83524999,0.179691667,171.4629144,975.0548757,409.1845411
17/07/2025,22.60869565,28.48266665,87.84754167,2.432542145,-1.66545834,0.682125002,0.307499999,78.61258348,977.1348292,365.6283763
18/07/2025,17.125,29.76108329,80.23229167,4.906672857,-4.630958334,-1.228708324,0.058795833,224.1903729,975.6421229,859.3163723
19/07/2025,18.625,30.19329166,76.19895833,4.250032232,-2.612000026,2.744958354,0.010783333,211.9571261,973.4374619,765.3155002
20/07/2025,24.91666667,30.74729141,73.730125,1.984024332,0.781041669,1.777208333,4.83E-04,222.0459591,973.2916234,482.9282853
21/07/2025,30.16666667,28.92187508,86.15875,1.990861915,-1.053208343,0.811916669,0.183145834,72.53779236,975.9254634,251.9617913
22/07/2025,41.45833333,29.54941646,85.39991667,1.578954412,0.759583334,0.36391667,0.133787499,164.0504162,974.5849533,346.5889568
23/07/2025,21.16666667,29.11158339,87.99583333,1.724615553,1.488375004,0.429291665,0.400595836,78.37925041,971.9819641,258.7361651
24/07/2025,26.25,31.13008332,78.03341667,2.129733972,1.773458335,-0.976208329,0.108895833,243.69333,970.5806656,453.8539537
25/07/2025,31.66666667,32.36162496,74.88775,2.45654994,1.701625016,-0.981374996,0.061037501,248.0095839,970.0498327,504.7077456
26/07/2025,30.04166667,31.23212512,79.11529167,1.183756569,-0.357291668,0.752833332,0.1297125,189.3732906,971.366834,389.9951251
27/07/2025,27.125,31.51695816,78.41558333,2.056671151,-1.728458324,0.62804167,0.080633333,212.0777519,971.4689153,471.1128782
28/07/2025,34,30.92066685,82.361125,1.24843822,-0.478125003,0.614625006,0.1614875,225.3222922,971.6860835,410.4880834
29/07/2025,19.79166667,28.64404162,90.35566667,2.013273799,-1.86870834,0.602916663,0.730812503,134.2629584,972.6145808,288.7113749
30/07/2025,15.29166667,28.34437482,91.806375,2.595926765,-2.420166671,0.47520832,0.690537493,97.71408312,973.2983729,411.807751
31/07/2025,NA,27.22291668,95.214875,2.377981765,-1.98800001,1.236250002,1.13874999,69.03037526,974.0359599,328.2725817
01/08/2025,20.22727273,28.86412517,87.2685,2.002767826,0.993833333,1.265041664,0.616883326,115.0599997,974.8660406,333.6025394
02/08/2025,20.875,29.55483333,83.084125,2.971341665,2.778541694,0.516666664,0.073275,148.6941252,975.3206253,482.6959998
03/08/2025,24.60869565,29.80195824,83.782875,2.841796063,2.566749991,0.304333336,0.126108334,149.762875,976.1987966,454.8423333
04/08/2025,25.95833333,29.11225001,86.15645833,2.005596765,1.682875014,0.236249993,0.541137502,99.04737326,977.3767522,389.0635424
05/08/2025,26.66666667,29.08620834,84.4775,2.011152912,1.421583328,0.614291665,0.249658335,117.0029596,977.6538747,425.8384582
06/08/2025,24.5,29.72716665,80.34879167,2.009988796,1.788833332,0.401375007,0.0095625,207.8200414,978.2842026,376.1351181
07/08/2025,26.5,31.08020846,73.255875,3.285332069,3.188291649,-0.359958334,0.004875,243.3584597,977.0325826,523.584415
08/08/2025,27.91666667,30.9795835,73.81895833,2.785322386,2.089166696,-0.215749998,0.084241669,214.5252472,977.8175024,415.040419
09/08/2025,NA,27.35079169,93.2935,1.831515871,0.697208337,-0.998916661,1.821833311,41.86591648,980.0898794,189.9884178
10/08/2025,27.875,29.64004159,82.83070833,1.709006649,1.561666655,-0.188791669,0.059383334,153.2200394,978.6405462,346.9140018
11/08/2025,26.08695652,29.95583336,79.5405,2.054117957,1.456625001,-0.041791664,0.204295835,148.4688337,977.4124985,356.9879174
12/08/2025,29.34782609,29.80858318,83.37545833,1.896101528,1.098208349,-0.605541669,0.147625002,190.782956,976.9381307,348.6150427
13/08/2025,34.60869565,30.68870839,78.45770833,1.91582649,1.64479166,0.1795,0.027641667,180.3496245,975.918162,367.5904992
14/08/2025,31.77777778,28.00333333,91.88208333,2.033792363,-1.558083343,0.764000009,0.260629169,83.56075039,978.8550797,283.0253334
15/08/2025,36.20833333,28.8903749,89.56654167,1.401279297,-1.184499999,0.244874996,0.272437497,167.6000011,977.6037115,319.1475404
16/08/2025,47.66666667,30.04487515,85.74104167,1.731096182,-1.490291685,0.518749997,0.068341667,190.6029591,976.1662521,384.6911237
17/08/2025,34.54166667,29.31649971,88.47545833,2.509138789,-2.419708346,0.253249999,0.212274995,183.5962891,977.0990041,417.3312944
18/08/2025,22.81818182,29.86254144,84.27554167,3.159479667,-3.124499997,-0.080291666,0.215987501,197.9021668,978.7049967,512.4085426
19/08/2025,22.54166667,30.44479155,81.2625,2.560981173,-2.397125006,0.015041663,0.017291666,237.9179185,977.439504,513.8643755
20/08/2025,22.29166667,30.32679184,80.04245833,3.160073241,-3.025416633,0.559750004,0.033245833,229.7030018,976.8925018,634.7425803
21/08/2025,27.16666667,30.33770832,81.88304167,2.487697666,-2.313375016,0.378,0.236154171,219.9969998,976.7245483,441.8345827
22/08/2025,46.29166667,30.04654145,84.004125,1.750111735,-1.427999998,0.821750004,0.063833334,156.4659159,974.5572103,262.2554584
23/08/2025,33.86363636,28.97479169,85.69120833,1.69031115,-1.585833322,-0.239916665,0.405191674,153.0392089,974.682874,293.9655005
24/08/2025,16.26086957,28.69149979,87.26191667,2.4152421,-2.136041644,0.756833341,0.479266676,176.1162932,975.3275884,445.2423366
25/08/2025,19.2,27.62199998,90.03729167,4.293409002,-4.035416683,1.337625005,0.588249995,65.18441563,974.8375473,651.9601237
26/08/2025,19.04347826,27.8495001,91.72804167,4.323521438,-3.584541639,2.380833338,0.737058334,136.0243753,977.1462479,581.8084933
27/08/2025,31.95833333,29.21291653,86.21008333,2.149700008,-1.779458329,1.121791669,0.167075001,180.974791,977.4598312,410.4873756
28/08/2025,43.875,29.62141681,86.083375,2.115152332,-1.695833338,1.077416661,0.287925003,173.4125845,976.7553737,385.0044158
29/08/2025,36.875,28.3260831,91.02725,3.508837595,-3.343416681,0.718624992,0.448241662,141.7917913,978.1399638,431.2747943
30/08/2025,26.83333333,29.31491693,86.06733333,2.961265961,-2.783583333,0.701083332,0.114429167,156.4533336,979.4878667,494.4576238
31/08/2025,33.75,27.02170841,92.692875,2.917793945,-2.683375016,1.038916665,1.060350008,69.76737587,977.6172511,388.0372912
01/09/2025,NA,25.79970837,97.700375,4.412211759,-3.958624984,1.729791675,1.651037498,58.80445842,974.3079249,495.3044186
02/09/2025,16.27777778,26.0763336,97.120125,4.754138598,-4.353791684,1.810833347,2.450304195,65.09037418,975.6930796,564.2280007
03/09/2025,NA,26.83904179,93.42320833,2.453043919,-2.218624979,0.41254166,0.812570833,129.1799584,978.6692912,412.6393325
04/09/2025,NA,28.45350011,85.55754167,1.840720915,-1.229874998,-0.94683334,0.25363333,214.1252088,978.8125865,330.4488716
05/09/2025,19.04545455,28.49449984,87.42720833,4.126520172,-3.822250019,-0.481875004,0.488637506,167.9392485,979.0056229,627.0818291
06/09/2025,26.29166667,28.73033309,86.41470833,3.46782455,-3.361541659,0.37504167,0.329637495,142.5236258,979.4352112,565.0011635
07/09/2025,29.45833333,29.02162496,85.380375,2.742287725,-2.297333335,1.162500008,0.197983335,190.8363771,979.0168381,459.8921218
08/09/2025,29.77272727,29.69179161,83.08191667,1.566684722,-1.005749987,0.864583325,0.212287501,210.9154996,979.9975382,347.041497
09/09/2025,26.47826087,30.32016659,78.26545833,2.708339127,2.468874992,-0.484666666,0.022445833,220.8748316,981.1411209,473.7666683
10/09/2025,23.20833333,30.31791663,75.484,4.727313044,4.451083313,-1.519833341,0.001333333,235.4074155,980.2767512,746.4574547
11/09/2025,27.54545455,29.62408328,72.90879167,4.006699327,3.886291673,-0.824791671,3.00E-04,224.9199593,979.7051214,681.1930367
12/09/2025,29.04166667,29.50337505,75.1695,2.888053476,2.749625007,-0.430999998,0.0051625,216.9807925,981.2633336,447.14829
13/09/2025,35.75,30.23208324,74.59483333,2.058583188,1.817458334,-0.454083322,0.002820833,181.2007504,981.598086,336.034627
14/09/2025,41.04166667,30.71745833,73.44979167,1.95848094,1.754083348,-0.082875005,0.003016667,219.1414557,980.8095423,389.0577141
15/09/2025,39.875,30.62762499,72.77675,2.545231121,2.417583317,-0.134708335,0,233.7282506,978.95504,400.6315371
16/09/2025,36.95652174,30.14974992,77.06670833,1.460311224,-0.29829166,0.103083335,0.004491667,224.054835,979.398997,359.8552921
17/09/2025,49.08333333,29.87741669,80.76825,1.287147895,-0.408374995,0.065458338,0.052241667,214.5007479,979.8408712,370.379166
18/09/2025,48.26086957,29.55291661,83.17175,1.189681251,-0.587333326,0.053916673,0.041391666,204.8667091,980.0414149,365.9222456
19/09/2025,51.83333333,30.19470859,80.28016667,1.300491231,0.222916668,-0.485749989,0.014845833,209.8125829,980.5839996,428.1464613
20/09/2025,38,30.42166662,74.45829167,2.720609264,2.183249995,-1.342791677,8.54E-04,227.8985002,980.0814997,511.5964137
21/09/2025,41.16666667,30.23833323,72.61458333,2.565524785,2.249124994,-1.069458322,5.83E-05,233.2674158,979.3583781,465.4932518
22/09/2025,43.33333333,30.50658345,70.22075,2.964118855,2.565499966,-1.243833337,0,220.4399557,979.7173386,524.4820829
23/09/2025,37.20833333,30.0147082,65.447375,3.247920718,2.833249981,-1.448083338,0,244.4564167,979.4350408,531.7907063
24/09/2025,36.54166667,29.31645815,66.09225,3.280399931,2.827083359,-1.518833318,0,247.0140804,978.078125,436.5651297
25/09/2025,38.79166667,29.26570829,68.86520833,2.73429038,2.187541669,-1.459249992,0,244.0369976,978.9872894,436.2465834
26/09/2025,44.41666667,29.64804165,71.09429167,2.692312337,1.755000003,-2.011125003,0,245.3807909,980.1653315,441.082133
27/09/2025,59.33333333,30.4578747,73.998375,1.48641572,-0.868749993,-0.536833335,0,235.4541233,982.0191244,347.453046
28/09/2025,63.75,31.3986667,72.39704167,2.539572303,-2.338458324,0.798999994,0.001116667,204.6140839,981.2883275,490.4921276
29/09/2025,49.29166667,31.18595839,73.85879167,1.962521013,-1.619791652,0.9675,0.0102875,204.2237063,979.6831691,408.9682083
30/09/2025,51.875,28.39625001,83.967875,1.581680473,-0.626625003,1.216666654,0.286766663,186.276999,978.3900401,358.91417
01/10/2025,44.13043478,28.62300022,78.942625,0.996803843,-0.091374997,0.249958333,0.0066875,185.3762084,978.3740362,396.0784215
02/10/2025,50.66666667,28.33008297,82.95133333,1.703526176,-1.265833323,0.184499993,0.737945828,177.1444172,981.7805888,375.5749597
03/10/2025,28.70833333,28.44041657,82.328,1.739482103,-1.534374995,-0.197041665,0.005325,190.4362079,984.6127014,387.7998753
04/10/2025,69.625,28.8609585,76.479625,2.176091231,1.787416656,-0.793916666,0.0025625,214.9125785,982.4337921,422.8015428
05/10/2025,71.83333333,28.34791676,75.70375,2.14330001,1.777166662,-0.439208323,4.17E-05,215.6637083,981.1928279,381.3758755
06/10/2025,23.54166667,24.05704164,89.62091667,2.05303671,-0.437416674,0.29879166,1.223841682,110.131876,983.5063299,237.612751
07/10/2025,26.22727273,22.94587493,91.82125,1.813252204,-1.013291677,0.641958333,0.535966666,123.3807083,984.1781235,353.8843282
08/10/2025,28.33333333,23.51199985,86.84220833,1.548644985,1.232499993,-0.702083331,0.0239625,165.7682081,985.7650808,347.2112912
09/10/2025,36.16666667,24.4085834,77.764375,2.354737101,1.764874992,-1.389750003,0.002979167,214.1556258,987.3558756,427.5882095
10/10/2025,63.20833333,24.30133335,73.878625,2.042812907,1.805083319,-0.840416675,2.38E-04,216.2845009,986.284289,431.3143314
11/10/2025,82.75,24.42729171,74.51479167,2.051998144,1.673249992,-1.046458331,0,209.8363369,986.0452576,424.661081
12/10/2025,56.39130435,24.99916673,72.49879167,2.218673137,1.566958333,-1.538416669,0,226.2489173,985.5946681,367.5017123
13/10/2025,83.31818182,24.84608309,71.89175,1.608925941,0.861125002,-1.317958325,0,224.7252487,986.551,367.6590873
14/10/2025,69.91666667,24.90891663,69.2125,1.329451243,0.439458326,-0.868916667,0,225.8940879,985.6116587,382.8959143
15/10/2025,104.6666667,24.72029169,68.86404167,1.396721386,0.229291671,-1.212374997,0,221.5740425,985.5972087,408.6072076
16/10/2025,143.2272727,24.44612503,70.5575,1.458123913,1.095999988,-0.781875006,0,222.5117939,985.5429153,352.183709
17/10/2025,112.6666667,24.74612522,76.412375,1.672804463,1.289041663,-0.941291667,0,216.2933746,986.7380854,359.0569145
18/10/2025,112.5,25.42262507,76.99483333,1.057589412,0.583125003,-0.56054167,2.00E-04,199.141458,986.2138392,375.6622856
19/10/2025,141.5416667,25.46870836,77.39491667,1.189455204,0.6995,-0.197458326,0,192.1665821,985.5895411,354.7432128
20/10/2025,173.5,25.97224998,75.27891667,1.396201285,-0.279125001,0.011333331,0,198.571084,985.8807449,399.1934618
21/10/2025,189.25,25.51283336,81.799625,1.204319383,-0.624666661,0.303416662,0.026925,165.0155855,987.300621,267.704169
22/10/2025,161.75,25.44279154,76.37008333,1.449441252,0.822083338,-0.86720834,6.25E-05,192.2422077,987.4223786,311.945796
23/10/2025,130.75,24.48279166,67.81941667,2.103094743,1.275541663,-1.62295833,0,211.2437093,986.9182917,359.5464123
24/10/2025,125.2,23.6821669,70.43266667,1.272662473,0.872000004,-0.691916662,0,208.0984599,986.6652883,407.2730367
25/10/2025,156.5833333,23.4384582,70.396625,1.021338657,0.275041661,-0.159125,0,206.345958,986.2471263,433.4013807
26/10/2025,149.875,23.95420837,68.42875,0.809852684,-0.064291667,-0.033124992,0,208.0170405,987.1821289,337.8493705
27/10/2025,142.3157895,23.25624975,76.03733333,2.067306334,-0.425333327,0.469833343,0,150.5333345,987.8177973,360.7577456
28/10/2025,123.1666667,22.5987916,81.050875,1.583501934,-1.03600001,0.805541667,0.004291667,143.104459,989.0540415,345.654212
29/10/2025,172.9166667,23.08837493,79.54504167,1.304954384,0.227791668,-1.067791674,0,185.3815008,986.9720383,323.2089227
